0.009608429642115685	0.001468382471345741	0.00006695800805675473	0.0018640754295533928	0.001618471994434529	0.6383003046935147	0.08188532831568379	0.002295010413611214	0.0011586518988325534	0.0018719185574654627	0.003805567496316339	0.19372703060088253
0.011037776818837443	0.0007275766766303178	0.0010875878759259684	0.0027865013276838152	0.00044983929064762543	0.5237013167778767	0.07247409083946775	0.000016416087808476358	0.004290862345010454	0.004311873897240151	0.00006821221347685669	0.061208692913083604
0.010906352470749805	0.0011724234697158135	0.0006176705654653801	0.0028327948865685183	0.000998096046862836	0.26242240076972717	0.007106462911487652	0.00004628179470806467	0.0003205596820248301	0.0007797938444641403	0.00001607494185978448	0.00310599640754727
0.007758426339836213	0.0015545980633520562	0.003346963540868139	0.00579690617534586	0.0005735963979955658	0.11423130528663326	0.0011405415563146683	0.00015805623396309302	0.00014477992255904862	0.0017219111505070038	0.00027902086605814815	0.0003708441446277916
0.014049423512190944	1.41584969555985e-6	0.00047204219751558396	0.0002962185434233604	0.00015913605190935885	0.010668605843128743	0.00028654442059358325	0.00034464237971900975	0.0005330398700081706	0.0001226915217614343	0.0001369946604747896	0.00015607693423585716
0.011863551697410083	8.886137431436261e-6	0.0005024880259614637	0.0036741016158083955	0.00017362737591941664	0.0009585929837628036	0.000048248294758344024	0.000018748327520604524	0.00045369717541307803	0.0002150782521968207	0.001983202031172297	0.0002863298553844327
0.004459119634837169	0.0024646674735194006	0.00026227924475002756	0.00018437627821515115	0.0004404293965624989	0.0013683649348746499	0.0004869704324882601	0.00015649742697723473	0.0007776408281426952	0.0004878823367755668	0.0005499317869941766	0.0010407422179802034
0.004161648809377549	0.0011137041875415455	0.0003880080347803153	0.0004039654593948053	0.00022534226451530052	0.000584839827299378	0.001571877937029103	0.00005164187554999773	0.0008636853779639863	0.0016691408325879935	0.000059879101666284746	0.0016319927795504995
0.0018253483628237809	0.00011819333687215162	0.00011073921657595094	0.0002942851789936833	0.0005250605318948554	0.000153756704476366	0.0006822985621814873	0.00015955332558411175	0.0006885030441909867	0.0006397138000996298	0.00043204368342126246	0.00016670407070793324
0.0009241739015674584	0.0007308917713774474	0.0003250325275929068	0.0004765833507343102	0.0005723011947775967	0.00024939460462398765	0.0002852919937083493	0.0002486397359447697	0.00003827125927736829	0.0007689438454150097	0.00025292083972930113	0.00008973714348557749
0.001741037983882609	0.00020496708435844982	0.00006022210075536036	3.012881615879246e-6	0.0003573465848662076	0.00006302154494673356	0.0002496025257924392	0.00022520601425178238	0.00007683835927191873	0.0003084912491553396	0.00030440849133816903	0.000011685008561682241
0.0007662829397606548	0.0000596042282776244	0.0017118159741975696	0.00027697772826683125	0.00019710576767783842	9.860786141560336e-6	0.000023086365808277406	0.00036931466031248734	0.00005992390777991858	0.00012027291371651014	0.00010851472042799016	0.0003787947609375931
0.0025988045453403975	0.0005533043457490592	0.0005625543150801181	0.0001009562751365997	0.00001828572447761687	0.00005159665035455654	0.0003456652880446771	0.00009270458831739884	0.0002244834191802777	0.000017883638164055154	0.0014686513794972941	0.0002913079168341795
0.0001971312808524674	0.00021797142506162947	0.0010921489894634854	0.00021641204129840464	0.00003429242541934539	0.00033899306698063756	0.00021627169708897102	0.000012364868491143672	0.00004485718524231659	0.0009832154037344135	0.000048445315957041666	0.0001318247226038837
0.00016014829430354043	0.0001225264627508544	0.0002306199864810533	0.00001465961931771871	0.000012004530678959268	0.00022105802447988377	0.00005608792536723582	0.00009608438009123111	0.0005900054081457889	0.0001406110376998905	0.0005764689951862504	0.0002700978045387568
0.0011422160990527679	0.00001922638323483693	0.0003660974171862154	0.0002991227533159175	0.00009731783451990204	0.00020487984182063177	0.00011141258958514158	0.00019824671185431856	0.00011385414191254518	0.00015595734884232148	0.0005067947785850075	0.00010227997989785788
0.000018515928826315887	0.00026059779145263607	0.00022604800781547325	0.00017971717621197505	0.00020333792892686858	0.0006943893134197349	0.00005777065022081676	0.00013281320518304036	0.00019485905805673983	0.0006544070705343494	0.0000382935944310791	0.000040593724590809245
0.000044877547865078395	0.0000647314708406889	0.00007919299325672974	0.0001811954955770561	0.0003446412206379597	0.0005333535539139893	0.00006285250312741129	0.00019614676693931104	0.0002626258983242788	0.00005177745863866725	0.00013419849334116182	0.000027142786610100077
0.0013141778588742613	0.00016276274657911496	0.001043689954497377	0.00011425204764254776	0.00005504935680727568	0.000016730217635035262	0.00026355827220378745	0.00009174936471009282	0.000044491181353595964	0.00026604759832249056	0.00024193789101470414	0.00010445948389273683
0.00011745699955944722	0.00021484264305517373	0.0005309482068920478	0.00005569156161271604	0.00022287541027399244	0.0003471278948371861	0.000199703412445813	0.00015985917896660465	0.0007627427586853044	0.0009997352176603044	0.00034277953053040306	0.0004022242150420864
0.00045383879044024047	0.00014102074169531872	0.0003231406725462315	0.00023036831826559725	0.000532996554573418	0.00001756715607868462	0.00007534710026386468	0.000034242573171080045	0.0004371623801565523	0.0005484899912367763	0.0002588175811525494	0.00012681989793842885
0.00001918990363859448	0.0004373170860586988	7.405403694616711e-6	0.0006090114063758566	0.00012050665944514088	0.0007665452970983172	0.0003230027329041332	0.0005200715568201595	0.0002456106165698359	2.993158823279594e-6	0.00005541850868059465	0.0006310359353160326
0.00006251206987873835	0.00007482574929806284	0.00012308533390608742	0.000221314966833166	0.00011320058116940732	0.00018380133483391467	0.00032660323812550165	0.00018239865567437898	0.000021951720599862397	0.0009452320879661962	6.850405978364967e-6	0.00009804323018830374
0.00002184918532015632	0.000033514339615717755	0.00007276447250765205	0.00020271471633760498	0.00020516907917268555	0.00004631667120757984	0.00011846756688174009	0.00022637854003877025	0.00009440003597363663	0.000012456036566916088	0.0005164152947000854	0.00019343777679479182
0.00009499458597816536	0.0002933796989268644	0.00023662484852558902	0.00015601080039483918	0.00019876707719888268	0.00006225539842055771	0.00021351604957035777	0.000019149936884433426	0.00001483485975693113	0.00027164695361106095	0.00007187473445058334	0.00012152659929833953
0.00003608680040738277	0.00023756542168266992	0.00003405401708308326	0.00047240948820913596	7.02761638612764e-6	0.0003224469229229799	0.00003559269060633747	0.00015425394045808142	0.0003977561703808425	0.00037031177032873094	0.00009667733429663846	0.000019462033345597416
0.00004026289898011327	0.00040785468499344584	0.00034142585092250625	0.000991982630433838	0.0007311950825065677	0.00011760073889418794	0.00028346650838418925	0.000021247453828053776	0.00006516460978164181	0.00017523287160895175	0.0002721270529199922	0.00022806454850982105
0.0001337558298787356	0.00027640557540766186	0.00017199658791082882	0.00008865597475761398	0.00009355098797896962	0.0007525238352754377	0.0004299767754004656	0.00030736002795773764	0.0002514824677162753	0.00012063262592592194	8.560104459445704e-7	0.0003383931004772674
